Date,Close/Last,Volume,Open,High,Low
11/11/2022,$5.50,6453531,$5.26,$5.575,$5.24
11/10/2022,$5.29,8101118,$5.01,$5.30,$5.01
11/09/2022,$4.73,5720499,$4.92,$5.205,$4.71
11/08/2022,$5.00,8030818,$5.20,$5.25,$4.87
11/07/2022,$5.21,8079245,$4.82,$5.255,$4.81
11/04/2022,$4.92,6598604,$4.80,$4.925,$4.61
11/03/2022,$4.58,6022425,$4.51,$4.64,$4.4101
11/02/2022,$4.53,5418103,$4.81,$4.90,$4.53
11/01/2022,$4.79,5149133,$4.79,$5.0081,$4.74
10/31/2022,$4.62,3823390,$4.64,$4.705,$4.5727
10/28/2022,$4.66,4212139,$4.54,$4.67,$4.41
10/27/2022,$4.51,4082168,$4.52,$4.725,$4.485
10/26/2022,$4.46,4974865,$4.56,$4.71,$4.44
10/25/2022,$4.62,4429269,$4.45,$4.71,$4.4405
10/24/2022,$4.46,3340876,$4.45,$4.49,$4.29
10/21/2022,$4.45,6041929,$4.21,$4.45,$4.11
10/20/2022,$4.26,4518893,$4.47,$4.53,$4.26
10/19/2022,$4.48,4823423,$4.64,$4.66,$4.44
10/18/2022,$4.67,4750142,$4.88,$4.975,$4.62
10/17/2022,$4.74,4331812,$4.75,$4.83,$4.70
10/14/2022,$4.59,4549826,$4.79,$4.96,$4.58
10/13/2022,$4.72,5692958,$4.60,$4.78,$4.46
10/12/2022,$4.79,3757983,$4.70,$4.81,$4.61
10/11/2022,$4.72,5076346,$4.85,$4.92,$4.56
10/10/2022,$4.92,3351891,$4.88,$4.95,$4.77
10/07/2022,$4.85,4032888,$4.99,$4.99,$4.79
10/06/2022,$5.08,3482233,$5.09,$5.23,$4.96
10/05/2022,$5.11,4589410,$5.10,$5.15,$4.85
10/04/2022,$5.24,6733322,$4.99,$5.255,$4.99
10/03/2022,$4.87,4155258,$4.77,$4.965,$4.68
09/30/2022,$4.71,5092805,$4.77,$4.9672,$4.71
09/29/2022,$4.87,6275581,$5.00,$5.02,$4.73
09/28/2022,$5.12,5008967,$4.88,$5.14,$4.82
09/27/2022,$4.89,5270326,$4.98,$5.0591,$4.79
09/26/2022,$4.88,5361820,$4.83,$5.175,$4.82
09/23/2022,$4.87,6033579,$4.85,$4.945,$4.76
09/22/2022,$4.97,6474474,$5.03,$5.0698,$4.87
09/21/2022,$5.03,6319867,$5.12,$5.2704,$4.95
09/20/2022,$5.08,5321981,$5.23,$5.25,$5.08
09/19/2022,$5.29,4481106,$5.24,$5.33,$5.18
09/16/2022,$5.31,10510710,$5.40,$5.45,$5.2922
09/15/2022,$5.52,7783106,$5.47,$5.6899,$5.425
09/14/2022,$5.56,8084161,$5.54,$5.63,$5.36
09/13/2022,$5.56,12320750,$5.82,$5.86,$5.56
09/12/2022,$6.06,6905917,$5.99,$6.10,$5.885
09/09/2022,$6.00,13836620,$6.00,$6.12,$5.78
09/08/2022,$6.28,6734323,$6.02,$6.37,$5.965
09/07/2022,$6.13,6718588,$5.81,$6.14,$5.81
09/06/2022,$5.85,7763858,$5.78,$5.88,$5.695
09/02/2022,$5.72,8413041,$5.92,$5.9699,$5.63
09/01/2022,$5.82,6766463,$5.83,$5.90,$5.575
08/31/2022,$5.91,5233448,$6.05,$6.1593,$5.83
08/30/2022,$5.97,4973773,$6.11,$6.18,$5.91
08/29/2022,$5.98,4606107,$5.90,$6.10,$5.84
08/26/2022,$5.98,6090329,$6.24,$6.28,$5.93
08/25/2022,$6.24,3828700,$6.27,$6.385,$6.19
08/24/2022,$6.15,4157445,$5.95,$6.2071,$5.89
08/23/2022,$5.93,7336338,$6.10,$6.23,$5.93
08/22/2022,$6.05,8865601,$6.13,$6.22,$6.015
08/19/2022,$6.32,5465906,$6.45,$6.49,$6.29
08/18/2022,$6.64,6559325,$6.62,$6.70,$6.44
08/17/2022,$6.74,6933232,$6.98,$6.98,$6.7089
08/16/2022,$7.04,8572564,$7.05,$7.20,$6.80
08/15/2022,$7.08,5820657,$7.03,$7.329,$6.95
08/12/2022,$7.12,7806609,$7.04,$7.19,$6.80
08/11/2022,$6.98,9454579,$7.10,$7.3688,$6.8202
08/10/2022,$7.02,8380559,$6.91,$7.06,$6.74
08/09/2022,$6.64,6574336,$6.73,$7.02,$6.52
08/08/2022,$6.81,11415460,$6.87,$7.17,$6.67
08/05/2022,$6.76,19811530,$6.75,$7.27,$6.62
08/04/2022,$8.19,8058666,$8.35,$8.555,$8.14
08/03/2022,$8.25,5373538,$7.99,$8.30,$7.90
08/02/2022,$7.84,8558906,$7.28,$8.08,$7.25
08/01/2022,$7.40,7609510,$7.37,$7.54,$7.2708
07/29/2022,$7.44,3849078,$7.29,$7.46,$7.15
07/28/2022,$7.38,4076766,$7.21,$7.43,$6.97
07/27/2022,$7.19,3914588,$7.16,$7.23,$7.00
07/26/2022,$6.96,3794825,$7.01,$7.09,$6.87
07/25/2022,$7.12,4406852,$7.34,$7.35,$7.07
07/22/2022,$7.32,5307209,$7.70,$7.7274,$7.25
07/21/2022,$7.74,4537301,$7.63,$7.8388,$7.54
07/20/2022,$7.70,6139231,$7.58,$7.84,$7.51
07/19/2022,$7.58,6021777,$7.41,$7.69,$7.35
07/18/2022,$7.23,7910974,$7.49,$7.75,$7.21
07/15/2022,$7.35,6555967,$7.15,$7.35,$6.89
07/14/2022,$6.94,5855266,$6.94,$7.00,$6.72
07/13/2022,$6.95,5255784,$6.65,$7.08,$6.61
07/12/2022,$6.93,6767700,$6.62,$6.945,$6.52
07/11/2022,$6.59,7849197,$7.20,$7.21,$6.59
07/08/2022,$7.32,9979321,$7.00,$7.44,$6.925
07/07/2022,$7.23,14212390,$6.64,$7.35,$6.61
07/06/2022,$6.45,5157483,$6.46,$6.64,$6.35
07/05/2022,$6.48,6813180,$6.19,$6.48,$5.84
07/01/2022,$6.28,5460334,$6.11,$6.3199,$6.03
06/30/2022,$6.02,6885167,$5.89,$6.18,$5.715
06/29/2022,$6.00,6792054,$6.22,$6.235,$5.8349
06/28/2022,$6.29,6431040,$6.69,$6.725,$6.28
06/27/2022,$6.64,7204514,$6.60,$6.73,$6.28
06/24/2022,$6.57,31880230,$6.50,$6.78,$6.43
06/23/2022,$6.47,6426258,$6.27,$6.5292,$6.185
06/22/2022,$6.27,9115919,$5.92,$6.58,$5.8536
06/21/2022,$6.08,10047950,$6.13,$6.37,$6.03
06/17/2022,$6.25,10953810,$5.80,$6.355,$5.7839
06/16/2022,$5.78,8844695,$5.80,$5.99,$5.585
06/15/2022,$6.05,8632096,$5.85,$6.1609,$5.73
06/14/2022,$5.77,7076876,$5.83,$5.84,$5.555
06/13/2022,$5.66,9900713,$6.00,$6.0753,$5.62
06/10/2022,$6.31,7751978,$6.58,$6.75,$6.28
06/09/2022,$6.70,9370088,$7.36,$7.36,$6.69
06/08/2022,$7.40,8432857,$6.84,$7.4895,$6.81
06/07/2022,$6.92,10548180,$6.95,$6.97,$6.58
06/06/2022,$7.06,7901235,$7.14,$7.24,$6.94
06/03/2022,$6.96,6082423,$7.02,$7.225,$6.87
06/02/2022,$7.27,8414533,$6.77,$7.38,$6.75
06/01/2022,$6.77,7285579,$7.05,$7.165,$6.60
05/31/2022,$7.01,9870498,$7.17,$7.25,$6.86
05/27/2022,$7.11,8989719,$6.70,$7.23,$6.70
05/26/2022,$6.68,7023306,$6.45,$6.95,$6.37
05/25/2022,$6.47,6420654,$6.15,$6.53,$6.10
05/24/2022,$6.18,8509641,$6.43,$6.51,$6.05
05/23/2022,$6.56,7403868,$6.49,$6.65,$6.265
05/20/2022,$6.55,9183876,$6.62,$6.72,$6.27
05/19/2022,$6.58,10350370,$6.39,$6.8963,$6.305
05/18/2022,$6.37,10125360,$6.60,$6.93,$6.32
05/17/2022,$6.69,12945200,$6.36,$6.84,$6.285
05/16/2022,$6.20,8910149,$6.44,$6.73,$6.20
05/13/2022,$6.54,14143080,$6.17,$6.69,$6.13
05/12/2022,$5.84,16576990,$5.25,$6.20,$5.14
05/11/2022,$5.37,12635570,$5.77,$6.07,$5.37
05/10/2022,$5.85,15537140,$6.36,$6.42,$5.60
05/09/2022,$6.07,12586340,$6.59,$6.60,$6.06
05/06/2022,$6.80,18950920,$7.08,$7.09,$6.3509
05/05/2022,$7.50,12625870,$8.14,$8.14,$7.40
05/04/2022,$8.26,10323970,$7.90,$8.32,$7.51
05/03/2022,$7.93,8000502,$7.81,$8.11,$7.695
