Date,Close/Last,Volume,Open,High,Low
06/17/2022,$153.95,397944,$154.15,$154.44,$152.39
06/16/2022,$154.46,461556,$156.44,$156.70,$153.52
06/15/2022,$156.75,210977,$155.09,$157.4272,$154.3101
06/14/2022,$155.16,265939,$155.50,$156.1798,$154.13
06/13/2022,$155.50,339474,$157.60,$157.74,$155.14
06/10/2022,$161.30,241620,$162.50,$162.964,$161.29
06/09/2022,$164.51,126879,$166.03,$166.99,$164.51
06/08/2022,$165.35,179588,$166.45,$166.675,$164.99
06/07/2022,$166.25,192024,$164.81,$166.42,$164.6799
06/06/2022,$165.58,157614,$167.28,$167.4082,$165.32
06/03/2022,$164.81,261836,$166.12,$166.12,$164.105
06/02/2022,$170.24,148317,$169.16,$170.37,$168.17
06/01/2022,$168.70,194141,$169.67,$169.868,$167.4663
05/31/2022,$166.37,253408,$167.21,$167.21,$165.50
05/27/2022,$166.83,229413,$165.42,$166.87,$165.239
05/26/2022,$165.53,233319,$164.00,$166.10,$163.70
05/25/2022,$161.03,255987,$159.65,$161.88,$159.65
05/24/2022,$160.60,221650,$160.44,$161.13,$159.68
05/23/2022,$161.35,250076,$160.57,$162.27,$160.28
05/20/2022,$158.66,422603,$159.19,$160.03,$156.18
05/19/2022,$155.89,492723,$155.26,$157.12,$155.25
05/18/2022,$155.48,342006,$158.44,$158.76,$155.27
05/17/2022,$159.98,273494,$159.13,$160.22,$158.92
05/16/2022,$159.21,201539,$159.43,$160.02,$157.95
05/13/2022,$161.33,246224,$159.95,$162.13,$159.63
05/12/2022,$158.54,517146,$157.20,$159.70,$156.9601
05/11/2022,$157.06,464446,$161.45,$162.27,$157.05
05/10/2022,$166.45,317375,$168.85,$169.70,$165.21
05/09/2022,$168.47,366347,$170.49,$171.40,$168.25
05/06/2022,$173.30,293461,$173.08,$174.31,$171.462
05/05/2022,$169.93,331722,$173.48,$173.83,$168.90
05/04/2022,$174.85,204804,$172.02,$175.14,$170.7011
05/03/2022,$172.06,163584,$170.70,$172.74,$170.70
